Method       t0       tn       N         h
 Euler        0    1e+02  100000     0.001

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -1.600698e-06  -2.507332e-06   1.916178e-10   1.619941e-05  -1.013251e-05   9.106417e-10   5.333704e-01   8.354710e-01  -6.384917e-05  -5.397823e+00   3.376263e+00  -3.034359e-04
  -1.584499e-06  -2.517465e-06   1.925284e-10   1.626430e-05  -1.003086e-05   9.028739e-10   5.279725e-01   8.388473e-01  -6.415261e-05  -5.419445e+00   3.342395e+00  -3.008476e-04
  -1.568234e-06  -2.527496e-06   1.934313e-10   1.632854e-05  -9.928797e-06   8.950682e-10   5.225530e-01   8.421897e-01  -6.445346e-05  -5.440851e+00   3.308386e+00  -2.982467e-04
  -1.551905e-06  -2.537425e-06   1.943264e-10   1.639213e-05  -9.826313e-06   8.872250e-10   5.171121e-01   8.454981e-01  -6.475171e-05  -5.462039e+00   3.274237e+00  -2.956332e-04
  -1.535513e-06  -2.547251e-06   1.952136e-10   1.645506e-05  -9.723415e-06   8.793447e-10   5.116500e-01   8.487724e-01  -6.504735e-05  -5.483009e+00   3.239950e+00  -2.930074e-04
  -1.519058e-06  -2.556975e-06   1.960930e-10   1.651734e-05  -9.620108e-06   8.714275e-10   5.061670e-01   8.520124e-01  -6.534036e-05  -5.503760e+00   3.205527e+00  -2.903693e-04
  -1.502540e-06  -2.566595e-06   1.969644e-10   1.657895e-05  -9.516394e-06   8.634737e-10   5.006631e-01   8.552179e-01  -6.563073e-05  -5.524290e+00   3.170968e+00  -2.877190e-04
  -1.485961e-06  -2.576111e-06   1.978279e-10   1.663990e-05  -9.412280e-06   8.554838e-10   4.951388e-01   8.583889e-01  -6.591845e-05  -5.544600e+00   3.136276e+00  -2.850567e-04
  -1.469321e-06  -2.585524e-06   1.986834e-10   1.670019e-05  -9.307769e-06   8.474581e-10   4.895941e-01   8.615252e-01  -6.620351e-05  -5.564687e+00   3.101452e+00  -2.823824e-04
  -1.452621e-06  -2.594832e-06   1.995309e-10   1.675980e-05  -9.202865e-06   8.393968e-10   4.840294e-01   8.646267e-01  -6.648590e-05  -5.584552e+00   3.066497e+00  -2.796963e-04
  -1.435861e-06  -2.604035e-06   2.003703e-10   1.681874e-05  -9.097573e-06   8.313004e-10   4.784448e-01   8.676932e-01  -6.676559e-05  -5.604192e+00   3.031412e+00  -2.769985e-04
  -1.419042e-06  -2.613132e-06   2.012016e-10   1.687701e-05  -8.991898e-06   8.231691e-10   4.728405e-01   8.707247e-01  -6.704260e-05  -5.623608e+00   2.996200e+00  -2.742891e-04
  -1.402165e-06  -2.622124e-06   2.020247e-10   1.693461e-05  -8.885844e-06   8.150033e-10   4.672169e-01   8.737209e-01  -6.731689e-05  -5.642799e+00   2.960862e+00  -2.715681e-04
  -1.385230e-06  -2.631010e-06   2.028398e-10   1.699152e-05  -8.779415e-06   8.068033e-10   4.615740e-01   8.766818e-01  -6.758846e-05  -5.661762e+00   2.925399e+00  -2.688358e-04
  -1.368238e-06  -2.639790e-06   2.036466e-10   1.704775e-05  -8.672616e-06   7.985696e-10   4.559122e-01   8.796072e-01  -6.785730e-05  -5.680499e+00   2.889812e+00  -2.660922e-04
  -1.351190e-06  -2.648462e-06   2.044451e-10   1.710329e-05  -8.565451e-06   7.903023e-10   4.502316e-01   8.824971e-01  -6.812339e-05  -5.699007e+00   2.854103e+00  -2.633375e-04
  -1.334087e-06  -2.657028e-06   2.052355e-10   1.715815e-05  -8.457925e-06   7.820020e-10   4.445326e-01   8.853512e-01  -6.838673e-05  -5.717286e+00   2.818274e+00  -2.605717e-04
